,utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_1,tier_2,tier_3,tier_4,tier_5,tier_6,tier_7,tier_8,tier_prices,tier_1_price,tier_2_price,tier_3_price,tier_4_price,tier_5_price,tier_6_price,tier_7_price,tier_8_price,median_income_category,approximate_median_income,check,bill_frequency_update,hh_sizes,reasonable_consumption_kgal,total_bill_by_hhsize,mean_bill,perc_MHI,MH
1340,Joshua Basin Water District,CA3610025,1/1/2017,Monthly,converted to kgal,8.474247081,2.148387097,5.776514419,Tiered,25.78,27.16,52.94,0-6-11-21,0,4.488312,8.228572,15.709092,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3-3.5-4-4.5,2.244156,2.618182,2.992208,3.366234,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,3,4.5625,36.04670999,40.69722125,1.502666631,3.003892499
1341,Joshua Basin Water District,CA3610025,1/1/2017,Monthly,converted to kgal,8.474247081,2.148387097,5.776514419,Tiered,25.78,27.16,52.94,0-6-11-21,0,4.488312,8.228572,15.709092,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3-3.5-4-4.5,2.244156,2.618182,2.992208,3.366234,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,4,6.083333333,40.02852845,40.69722125,1.502666631,3.335710704
1342,Joshua Basin Water District,CA3610025,1/1/2017,Monthly,converted to kgal,8.474247081,2.148387097,5.776514419,Tiered,25.78,27.16,52.94,0-6-11-21,0,4.488312,8.228572,15.709092,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3-3.5-4-4.5,2.244156,2.618182,2.992208,3.366234,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,5,7.604166667,44.01034691,40.69722125,1.502666631,3.667528909
1343,Joshua Basin Water District,CA3610025,1/1/2017,Monthly,converted to kgal,8.474247081,2.148387097,5.776514419,Tiered,25.78,27.16,52.94,0-6-11-21,0,4.488312,8.228572,15.709092,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3-3.5-4-4.5,2.244156,2.618182,2.992208,3.366234,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,6,9.125,48.32745275,40.69722125,1.502666631,4.027287729
1344,Joshua Basin Water District,CA3610025,1/1/2017,Monthly,converted to kgal,8.474247081,2.148387097,5.776514419,Tiered,25.78,27.16,52.94,0-6-11-21,0,4.488312,8.228572,15.709092,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3-3.5-4-4.5,2.244156,2.618182,2.992208,3.366234,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,7,10.64583333,52.87810241,40.69722125,1.502666631,4.406508534
1345,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,1,1.520833333,38.155117,51.34663306,0.704182396,3.179593083
1346,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,2,3.041666667,39.850234,51.34663306,0.704182396,3.320852833
1347,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,3,4.5625,41.545351,51.34663306,0.704182396,3.462112584
1348,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,4,6.083333333,43.240468,51.34663306,0.704182396,3.603372334
1349,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,5,7.604166667,44.935585,51.34663306,0.704182396,3.744632084
1350,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,6,9.125,46.63070201,51.34663306,0.704182396,3.885891834
1351,Jurupa Community Service District,CA3310021,1/1/2018,Monthly,converted to kgal,17.85569788,3.443888647,4.722667273,Tiered,36.46,26.6,63.06,0-20-50-100,0,14.96104,37.4026,74.8052,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.49-1.89-2.18-2.43,1.11459748,1.41381828,1.63075336,1.81776636,0,0,0,0,"$75,000 to $99,999",87500,1,Monthly,7,10.64583333,48.32581901,51.34663306,0.704182396,4.027151584
1352,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,1,1.520833333,94.55064967,123.5725738,NA,7.879220806
1353,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,2,3.041666667,99.10129933,123.5725738,NA,8.258441611
1354,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,3,4.5625,103.651949,123.5725738,NA,8.637662417
1355,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,4,6.083333333,108.2025987,123.5725738,NA,9.016883222
1356,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,5,7.604166667,112.7532483,123.5725738,NA,9.396104028
1357,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,6,9.125,117.303898,123.5725738,NA,9.775324833
1358,Kelly Mutual Water Company,CA4900560,10/16/2016,Bi-Monthly,converted to kgal,15,3,8,Uniform,90,30,75,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4,2.992208,0,0,0,0,0,0,0,NA,NA,0,Monthly,7,10.64583333,121.8545477,123.5725738,NA,10.15454564
1359,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,1,1.520833333,17.46270833,28.2502,1.043084308,1.455225694
1360,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,2,3.041666667,18.75541667,28.2502,1.043084308,1.562951389
1361,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,3,4.5625,20.048125,28.2502,1.043084308,1.670677083
1362,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,4,6.083333333,21.34083333,28.2502,1.043084308,1.778402778
1363,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,5,7.604166667,22.63354167,28.2502,1.043084308,1.886128472
1364,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,6,9.125,23.92625,28.2502,1.043084308,1.993854167
1365,Kerman  City Of,CA1010018,7/1/2017,Monthly,converted to kgal,19,3.596202532,4.994863256,Uniform,16.17,11.8,27.97,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.85,0.85,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,1,Monthly,7,10.64583333,25.21895833,28.2502,1.043084308,2.101579861
1366,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,1,1.520833333,33.46666667,44.812,0.977716364,2.788888889
1367,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,2,3.041666667,34.68333333,44.812,0.977716364,2.890277778
1368,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,3,4.5625,35.9,44.812,0.977716364,2.991666667
1369,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,4,6.083333333,37.11666667,44.812,0.977716364,3.093055556
1370,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,5,7.604166667,38.33333333,44.812,0.977716364,3.194444444
1371,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,6,9.125,39.55,44.812,0.977716364,3.295833333
1372,Kingsburg  City Of,CA1010019,4/1/2017,Monthly,converted to kgal,20,2.612490594,4.885798409,Tiered,32.25,12.63,44.88,0-11-22,0,11,22,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.8-0.95-1.14,0.8,0.95,1.14,0,0,0,0,0,"$50,000 to $59,999",55000,1,Monthly,7,10.64583333,40.76666667,44.812,0.977716364,3.397222222
1373,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,1,1.520833333,21.62735082,42.09956725,NA,1.802279235
1374,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,2,3.041666667,24.08470164,42.09956725,NA,2.00705847
1375,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,3,4.5625,26.54205246,42.09956725,NA,2.211837705
1376,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,4,6.083333333,28.99940328,42.09956725,NA,2.41661694
1377,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,5,7.604166667,32.38922268,42.09956725,NA,2.69910189
1378,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,6,9.125,36.47343076,42.09956725,NA,3.039452563
1379,La Habra  City Of,NA,2/1/2018,Monthly,converted to kgal,15,3,4,Tiered,19.17,42.41,61.58,0-9-16,0,6.732468,11.968832,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.16-3.59-4.31,1.61579232,2.68550668,3.22410412,0,0,0,0,0,NA,NA,0,Monthly,7,10.64583333,40.55763883,42.09956725,NA,3.379803236
1380,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,1,1.520833333,38.85148069,47.67450421,0.653821772,3.237623391
1381,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,2,3.041666667,41.34296139,47.67450421,0.653821772,3.445246782
1382,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,3,4.5625,43.83444208,47.67450421,0.653821772,3.652870173
1383,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,4,6.083333333,46.32592277,47.67450421,0.653821772,3.860493564
1384,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,5,7.604166667,48.81740346,47.67450421,0.653821772,4.068116955
1385,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,6,9.125,51.30888416,47.67450421,0.653821772,4.275740346
1386,La Palma  City Of,CA3010100,1/1/2018,Monthly,converted to kgal,9.233322977,3.079301898,4.22981,Uniform,36.36,20.22,56.58,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.19,1.63823388,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,7,10.64583333,53.80036485,47.67450421,0.653821772,4.483363737
1387,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,1,1.520833333,18.39104167,42.46968,0.582441326,1.532586806
1388,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,2,3.041666667,22.48208333,42.46968,0.582441326,1.873506944
1389,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,3,4.5625,26.573125,42.46968,0.582441326,2.214427083
1390,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,4,6.083333333,30.66416667,42.46968,0.582441326,2.555347222
1391,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,5,7.604166667,34.75520833,42.46968,0.582441326,2.896267361
1392,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,6,9.125,38.84625,42.46968,0.582441326,3.2371875
1393,La Verne  City Of,CA1910062,10/1/2009,Bi-Monthly,converted to kgal,14,2.644598996,8.911671818,Uniform,14.3,13.95,21.1,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.69,2.69,0,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,7,10.64583333,42.93729167,42.46968,0.582441326,3.578107639
1394,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,1,1.520833333,20.92405228,34.84635101,0.477892814,1.743671023
1395,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,2,3.041666667,25.66810456,34.84635101,0.477892814,2.139008713
1396,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,3,4.5625,30.41215683,34.84635101,0.477892814,2.534346403
1397,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,4,6.083333333,35.15620911,34.84635101,0.477892814,2.929684093
1398,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,5,7.604166667,39.90026139,34.84635101,0.477892814,3.325021782
1399,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,6,9.125,44.64431367,34.84635101,0.477892814,3.720359472
1400,Laguna Beach County Water District,CA3010017,11/1/2017,Bi-Monthly,converted to kgal,8,2.049575643,9.121396364,Budget,16.18,15.695,23.785,0-100%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,4.17-7.85,3.11937684,5.8722082,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,7,10.64583333,49.38836594,34.84635101,0.477892814,4.115697162
1401,Lake Arrowhead Community Services District,CA3610005,1/1/2017,Monthly,converted to kgal,4.772684066,2.506344785,4.678088864,Tiered,38.23,6.89,45.12,0-5-14-31,0,3.74026,10.472728,23.189612,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.26-2.39-7.09-14.78,0.94254552,1.78784428,5.30368868,11.05620856,0,0,0,0,"$60,000 to $74,999",67500,0,Monthly,1,1.520833333,39.66345465,41.59485704,0.739464125,3.305287887
1402,Lake Arrowhead Community Services District,CA3610005,1/1/2017,Monthly,converted to kgal,4.772684066,2.506344785,4.678088864,Tiered,38.23,6.89,45.12,0-5-14-31,0,3.74026,10.472728,23.189612,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.26-2.39-7.09-14.78,0.94254552,1.78784428,5.30368868,11.05620856,0,0,0,0,"$60,000 to $74,999",67500,0,Monthly,2,3.041666667,41.09690929,41.59485704,0.739464125,3.424742441
1403,Lake Arrowhead Community Services District,CA3610005,1/1/2017,Monthly,converted to kgal,4.772684066,2.506344785,4.678088864,Tiered,38.23,6.89,45.12,0-5-14-31,0,3.74026,10.472728,23.189612,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.26-2.39-7.09-14.78,0.94254552,1.78784428,5.30368868,11.05620856,0,0,0,0,"$60,000 to $74,999",67500,0,Monthly,3,4.5625,43.22540239,41.59485704,0.739464125,3.602116866
